x,y,pop
462171.6785036639,4453600.671531849,51.086021423339844
462250.08905134554,4453600.671531849,48.58784484863281
462328.4995990271,4453600.671531849,47.405311584472656
462406.9101467087,4453600.671531849,47.001705169677734
462485.32069439034,4453600.671531849,45.31456756591797
462563.7312420719,4453600.671531849,41.714900970458984
462642.1417897535,4453600.671531849,38.344451904296875
452213.53894810134,4453522.2609841665,2.315528631210327
452291.94949578296,4453522.2609841665,2.36547589302063
452370.3600434645,4453522.2609841665,2.3907158374786377
452448.77059114614,4453522.2609841665,2.431300401687622
452527.18113882776,4453522.2609841665,2.7278764247894287
452605.5916865093,4453522.2609841665,2.8289599418640137
456134.0663321811,4453522.2609841665,2.531654119491577
456212.4768798627,4453522.2609841665,3.9307403564453125
456290.8874275443,4453522.2609841665,4.554206371307373
456369.2979752259,4453522.2609841665,5.012401103973389
456447.7085229075,4453522.2609841665,4.716877460479736
456526.1190705891,4453522.2609841665,4.4207763671875
456604.5296182707,4453522.2609841665,4.443594455718994
459584.1304301713,4453522.2609841665,48.61396789550781
459662.5409778529,4453522.2609841665,50.59980392456055
459740.9515255345,4453522.2609841665,51.41468048095703
459819.36207321606,4453522.2609841665,51.14313507080078
459897.7726208977,4453522.2609841665,48.159523010253906
459976.1831685793,4453522.2609841665,47.92762756347656
460054.59371626086,4453522.2609841665,49.071189880371094
460133.0042639425,4453522.2609841665,49.83222198486328
460211.41481162404,4453522.2609841665,50.186058044433594
460289.82535930566,4453522.2609841665,49.859962463378906
460368.2359069873,4453522.2609841665,50.44994354248047
460446.64645466884,4453522.2609841665,51.16707229614258
460525.05700235046,4453522.2609841665,51.66807556152344
460603.467550032,4453522.2609841665,51.249122619628906
460681.87809771363,4453522.2609841665,51.358726501464844
460760.28864539525,4453522.2609841665,51.958763122558594
460838.6991930768,4453522.2609841665,53.006813049316406
460917.10974075843,4453522.2609841665,54.42894744873047
460995.52028844,4453522.2609841665,56.30333709716797
461073.9308361216,4453522.2609841665,57.011112213134766
461152.3413838032,4453522.2609841665,57.257423400878906
461230.7519314848,4453522.2609841665,57.30561065673828
461309.1624791664,4453522.2609841665,58.9480094909668
461387.57302684797,4453522.2609841665,59.69990539550781
461465.9835745296,4453522.2609841665,59.165260314941406
461544.3941222112,4453522.2609841665,58.854183197021484
461622.80466989276,4453522.2609841665,57.98727035522461
461701.2152175744,4453522.2609841665,54.92632293701172
461779.62576525594,4453522.2609841665,51.77384567260742
461858.03631293756,4453522.2609841665,50.78400421142578
461936.4468606192,4453522.2609841665,51.046630859375
462014.85740830074,4453522.2609841665,51.061058044433594
462093.26795598236,4453522.2609841665,51.393516540527344
462171.6785036639,4453522.2609841665,51.086021423339844
462250.08905134554,4453522.2609841665,48.58784484863281
462328.4995990271,4453522.2609841665,47.405311584472656
462406.9101467087,4453522.2609841665,47.001705169677734
462485.32069439034,4453522.2609841665,45.31456756591797
462563.7312420719,4453522.2609841665,41.714900970458984
462642.1417897535,4453522.2609841665,38.344451904296875
452213.53894810134,4453443.850436485,2.1481685638427734
452291.94949578296,4453443.850436485,2.328190326690674
452370.3600434645,4453443.850436485,2.416245222091675
452448.77059114614,4453443.850436485,2.468400478363037
452527.18113882776,4453443.850436485,2.6202194690704346
452605.5916865093,4453443.850436485,2.63572359085083
452684.00223419094,4453443.850436485,2.688178300857544
452762.4127818725,4453443.850436485,3.008345365524292
453781.74990173324,4453443.850436485,3.8441052436828613
453860.16044941486,4453443.850436485,3.919339656829834
456134.0663321811,4453443.850436485,2.3786144256591797
456212.4768798627,4453443.850436485,3.338094472885132
456290.8874275443,4453443.850436485,4.441457748413086
456369.2979752259,4453443.850436485,5.14948844909668
456447.7085229075,4453443.850436485,5.138368129730225
456526.1190705891,4453443.850436485,34.75526428222656
456604.5296182707,4453443.850436485,34.61143112182617
457467.0456427682,4453443.850436485,34.35859680175781
457545.4561904498,4453443.850436485,32.845333099365234
457623.86673813144,4453443.850436485,31.82712173461914
457702.277285813,4453443.850436485,32.52602767944336
457780.6878334946,4453443.850436485,32.47431945800781
458878.43550103693,4453443.850436485,41.28471374511719
458956.84604871855,4453443.850436485,43.33399200439453
459584.1304301713,4453443.850436485,48.61396789550781
459662.5409778529,4453443.850436485,50.59980392456055
459740.9515255345,4453443.850436485,51.41468048095703
459819.36207321606,4453443.850436485,51.14313507080078
459897.7726208977,4453443.850436485,46.635467529296875
459976.1831685793,4453443.850436485,47.92762756347656
460054.59371626086,4453443.850436485,49.071189880371094
460133.0042639425,4453443.850436485,49.83222198486328
460211.41481162404,4453443.850436485,50.186058044433594
